train_or_test,model_id,algorithm,run,file_id,project_name,G,precision,fn,accuracy,fp,balance,fpr,f1,fnr,MCC,tpr,tnr,tn,tp
train,model62,ibea,1,Libreoffice_all,Libreoffice,0.7301743320046,0.3471879573489442,4150.0,0.7813236547122417,15612.0,0.4409359110784931,0.20036448574142046,0.456610206775187,0.3332530313980567,0.36441465267929146,0.6667469686019433,0.7996355142585795,62306.0,8303.0
test,model63,ibea,1,Libreoffice_all,Libreoffice,0.6912229408485837,0.1716015466015466,1445.0,0.6839872368491416,16283.0,0.46731943767419487,0.3175250092626899,0.2756394541145706,0.2999169779991698,0.2246747727505818,0.7000830220008302,0.6824749907373101,34998.0,3373.0
train,model63,ibea,1,Libreoffice_all,Libreoffice,0.7194743336070942,0.26747053244817776,2582.0,0.6722842504785828,27034.0,0.4495481037028489,0.3469544906183424,0.3999756878317598,0.2073395968842849,0.3125523982948639,0.7926604031157151,0.6530455093816576,50884.0,9871.0
test,model64,ibea,1,Libreoffice_all,Libreoffice,0.6872595453513141,0.17615872321818976,1595.0,0.7028824043209326,15073.0,0.4704817984438068,0.2939295255552739,0.2788786017132474,0.3310502283105023,0.22414298234595076,0.6689497716894978,0.7060704744447261,36208.0,3223.0
train,model64,ibea,1,Libreoffice_all,Libreoffice,0.7287823737293739,0.28504059216809935,2903.0,0.7028139558044063,23954.0,0.43921287352643884,0.30742575528119304,0.4156058924646953,0.2331165181080864,0.3278860672924748,0.7668834818919136,0.6925742447188069,53964.0,9550.0
test,model65,ibea,1,Libreoffice_all,Libreoffice,0.719837851707008,0.18470301057770544,1186.0,0.6930783079912298,16032.0,0.4460439061337356,0.31263040892338295,0.29670778531165753,0.24616023246160232,0.2590961959321562,0.7538397675383977,0.6873695910766171,35249.0,3632.0
train,model65,ibea,1,Libreoffice_all,Libreoffice,0.6935403642789087,0.24017375464163104,2169.0,0.6159830033971074,32535.0,0.47561810684568506,0.4175543520110886,0.37212331741207116,0.17417489761503252,0.28183926993160174,0.8258251023849674,0.5824456479889114,45383.0,10284.0
test,model66,ibea,1,Libreoffice_all,Libreoffice,0.6420548038162216,0.14488448844884488,1745.0,0.6455908304960872,18137.0,0.5031037458437668,0.3536787504143835,0.23613032119256183,0.3621834786218348,0.1641821787503983,0.6378165213781652,0.6463212495856165,33144.0,3073.0
train,model66,ibea,1,Libreoffice_all,Libreoffice,0.734933862556876,0.305405136041992,3260.0,0.7325690763629925,20908.0,0.43294249840887095,0.26833337611334995,0.43206279080697474,0.26178430900184696,0.3436401772392766,0.7382156909981531,0.73166662388665,57010.0,9193.0
test,model67,ibea,1,Libreoffice_all,Libreoffice,0.6665617233478273,0.5448969578017664,2597.0,0.920640296618478,1855.0,0.5197272150347997,0.0361732415514518,0.4994378232516303,0.5390203403902034,0.4585512967845523,0.4609796596097966,0.9638267584485481,49426.0,2221.0
train,model67,ibea,1,Libreoffice_all,Libreoffice,0.680581095677162,0.657117865733654,6443.0,0.894003607351916,3136.0,0.5093861174555373,0.04024743961600657,0.5565072457058198,0.5173853689873926,0.5055665634672694,0.48261463101260743,0.9597525603839935,74782.0,6010.0
test,model68,ibea,1,Libreoffice_all,Libreoffice,0.7104433329096446,0.3802433786685755,2162.0,0.8842938376798161,4329.0,0.4778102627333719,0.08441723055322634,0.4500550707447259,0.4487339144873391,0.39618869619501573,0.5512660855126609,0.9155827694467736,46952.0,2656.0
train,model68,ibea,1,Libreoffice_all,Libreoffice,0.7234273293080821,0.3883246178600161,4730.0,0.8130484336789456,12165.0,0.4531355602746703,0.1561256705767602,0.4775980952969914,0.379828153858508,0.3860818130433566,0.620171846141492,0.8438743294232398,65753.0,7723.0
test,model69,ibea,1,Libreoffice_all,Libreoffice,0.6974970895869866,0.1602735775204977,928.0,0.620153656927931,20381.0,0.46992079298576495,0.3974376474717732,0.26745505173777023,0.19261104192611042,0.2318437591710361,0.8073889580738896,0.6025623525282269,30900.0,3890.0
train,model69,ibea,1,Libreoffice_all,Libreoffice,0.6874310291698469,0.23510674347678753,2046.0,0.6027044073873256,33858.0,0.48195286510791485,0.43453374059909133,0.36697344758277795,0.1642977595760058,0.2766137469073557,0.8357022404239942,0.5654662594009087,44060.0,10407.0
test,model7,ibea,1,Libreoffice_all,Libreoffice,0.6739400087609758,0.530137305096579,2540.0,0.9187329542416086,2019.0,0.5141292711070856,0.03937130711179579,0.4998354360943499,0.527189705271897,0.45665022217076584,0.47281029472810293,0.9606286928882042,49262.0,2278.0
train,model7,ibea,1,Libreoffice_all,Libreoffice,0.6817990413779058,0.6549815498154982,6418.0,0.8938044284117692,3179.0,0.508424140675021,0.04079930183012911,0.5570683527945723,0.5153778206054765,0.5055667234721903,0.4846221793945234,0.9592006981698709,74739.0,6035.0
test,model70,ibea,1,Libreoffice_all,Libreoffice,0.6974437834322169,0.16064457180828973,950.0,0.6228096757517959,20210.0,0.4694022114165617,0.3941030791131218,0.267718715393134,0.19717725197177252,0.23137132203106267,0.8028227480282275,0.6058969208868782,31071.0,3868.0
train,model70,ibea,1,Libreoffice_all,Libreoffice,0.7009962284159893,0.24714115036695683,2317.0,0.632691903376083,30877.0,0.46785752924932844,0.39627557175492184,0.3791568473422362,0.18605958403597528,0.28916402932201385,0.8139404159640248,0.6037244282450781,47041.0,10136.0
test,model71,ibea,1,Libreoffice_all,Libreoffice,0.17686424278384646,0.08693653099884134,91.0,0.11340665609012639,49646.0,0.6958092669858151,0.9681168463953511,0.15972022773732494,0.018887505188875053,0.02108616257003616,0.981112494811125,0.0318831536046489,1635.0,4727.0
train,model71,ibea,1,Libreoffice_all,Libreoffice,0.609968732476097,0.19722693336597136,1173.0,0.4789700235695079,45913.0,0.5462274628481447,0.5892476706280962,0.32392384343680897,0.09419417007949892,0.22636686906417738,0.9058058299205011,0.4107523293719038,32005.0,11280.0
test,model72,ibea,1,Libreoffice_all,Libreoffice,0.7289413816415369,0.2794703213260487,1800.0,0.8292126419365764,7781.0,0.44901874346042175,0.15173261051851564,0.38650188896715115,0.37359900373599003,0.33733474595351765,0.6264009962640099,0.8482673894814844,43500.0,3018.0
train,model72,ibea,1,Libreoffice_all,Libreoffice,0.7327504472618497,0.33219893263206746,3863.0,0.7661749897644156,17268.0,0.4365993157153246,0.221617597987628,0.4484351752760304,0.31020637597366096,0.35706228400232126,0.689793624026339,0.778382402012372,60650.0,8590.0
test,model73,ibea,1,Libreoffice_all,Libreoffice,0.6171712741378697,0.6945996275605214,2953.0,0.9327438991782385,820.0,0.5536779176810821,0.015990327801719936,0.4971344795415168,0.6129099211290993,0.4870825909841522,0.3870900788709008,0.9840096721982801,50461.0,1865.0
train,model73,ibea,1,Libreoffice_all,Libreoffice,0.6593793871949679,0.7609233305853257,6915.0,0.904228126279448,1740.0,0.5271322084470955,0.02233116866449344,0.5613501596472555,0.5552878824379668,0.5350224042960332,0.44471211756203327,0.9776688313355065,76178.0,5538.0
test,model74,ibea,1,Libreoffice_all,Libreoffice,0.3968157061351117,0.8280739934711643,4057.0,0.9248649708550954,158.0,0.6488668122991165,0.003081063161794817,0.2652954505839289,0.8420506434205064,0.3418421013301766,0.15794935657949358,0.9969189368382052,51123.0,761.0
train,model74,ibea,1,Libreoffice_all,Libreoffice,0.5166658291426323,0.9122711123257721,9115.0,0.895585973376415,321.0,0.6049643516967038,0.004119715598449652,0.4143495531281033,0.7319521400465752,0.4615521626482997,0.2680478599534249,0.9958802844015503,77597.0,3338.0
test,model75,ibea,1,Libreoffice_all,Libreoffice,0.46258463498990315,0.08941428535837963,1229.0,0.32656553592755666,36550.0,0.6152281423728836,0.7127396111620288,0.15966367862624287,0.25508509755085096,0.019981790907516808,0.744914902449149,0.28726038883797117,14731.0,3589.0
train,model75,ibea,1,Libreoffice_all,Libreoffice,0.6879260825904582,0.6044522212501215,6235.0,0.8859811222626728,4069.0,0.5016964092079316,0.05222156626196771,0.5468777484608619,0.5006825664498514,0.4852206769824187,0.49931743355014857,0.9477784337380323,73849.0,6218.0
test,model76,ibea,1,Libreoffice_all,Libreoffice,0.30392225172044457,0.0917878177157728,127.0,0.17034171732116438,46416.0,0.6728723126542038,0.9051305551763811,0.16776039338399645,0.026359485263594853,0.06741986354405222,0.9736405147364051,0.09486944482361888,4865.0,4691.0
train,model76,ibea,1,Libreoffice_all,Libreoffice,0.3816388768693016,0.15598545898263722,181.0,0.2632260349005765,66402.0,0.6528121998645744,0.8522035986549963,0.2693383958651113,0.01453465028507187,0.13683857636529773,0.9854653497149282,0.14779640134500371,11516.0,12272.0
test,model77,ibea,1,Libreoffice_all,Libreoffice,0.6923537586559382,0.170938456136831,1410.0,0.6802260289844739,16529.0,0.46656111033234654,0.32232210760320584,0.2753383154918198,0.29265255292652553,0.2253952854081856,0.7073474470734745,0.6776778923967941,34752.0,3408.0
train,model77,ibea,1,Libreoffice_all,Libreoffice,0.7195699561697589,0.2676212947142896,2585.0,0.672571953392128,27005.0,0.4494392537585714,0.3465823044739341,0.40011353038965247,0.20758050269011483,0.31268653360248494,0.7924194973098851,0.6534176955260659,50913.0,9868.0
test,model78,ibea,1,Libreoffice_all,Libreoffice,0.7036030785881867,0.16234429242393303,843.0,0.6193693292215547,20510.0,0.4671995688076886,0.39995319904058035,0.2713032795276934,0.17496886674968867,0.2401543310257653,0.8250311332503113,0.6000468009594196,30771.0,3975.0
train,model78,ibea,1,Libreoffice_all,Libreoffice,0.6975188150010802,0.24376612209802237,2247.0,0.624780073253588,31662.0,0.47149262179344026,0.4063502656639031,0.37576627823493675,0.18043844856661045,0.28562923618305575,0.8195615514333895,0.5936497343360969,46256.0,10206.0
test,model79,ibea,1,Libreoffice_all,Libreoffice,0.6773732520155106,0.4113660062565172,2451.0,0.8959339738676269,3387.0,0.5064518533292467,0.06604785398100661,0.44778660612939847,0.5087173100871731,0.39271489591218633,0.4912826899128269,0.9339521460189933,47894.0,2367.0
train,model79,ibea,1,Libreoffice_all,Libreoffice,0.7301851033104703,0.33959899749373434,4052.0,0.7743855882971307,16337.0,0.4399351937007965,0.20966913935162607,0.45177596730391767,0.32538344174094597,0.35943164703900543,0.6746165582590541,0.7903308606483739,61581.0,8401.0
test,model8,ibea,1,Libreoffice_all,Libreoffice,0.6830189864929523,0.15058300943920044,750.0,0.5775860532273303,22947.0,0.4867129106114364,0.44747567325130166,0.2555838281029121,0.15566625155666253,0.22254472690622432,0.8443337484433375,0.5525243267486983,28334.0,4068.0
train,model8,ibea,1,Libreoffice_all,Libreoffice,0.5685284458178709,0.1855465308149501,871.0,0.4278031669451483,50839.0,0.5728028151166749,0.6524679791575759,0.30937308010791464,0.06994298562595358,0.2070150561487373,0.9300570143740464,0.34753202084242407,27079.0,11582.0
test,model80,ibea,1,Libreoffice_all,Libreoffice,0.6859398052193163,0.3922448325588848,2370.0,0.890140644218257,3793.0,0.4987159127393874,0.07396501628283379,0.44271633963287826,0.4919053549190536,0.38684460951791466,0.5080946450809465,0.9260349837171662,47488.0,2448.0
train,model80,ibea,1,Libreoffice_all,Libreoffice,0.727678442938244,0.3610552202101498,4378.0,0.793429308074493,14290.0,0.4452656948820447,0.18339793115839728,0.46384054224826243,0.35156187264113065,0.3714396989653318,0.6484381273588693,0.8166020688416027,63628.0,8075.0
test,model81,ibea,1,Libreoffice_all,Libreoffice,0.6937351464988132,0.15543589549125933,719.0,0.5901709477887306,22272.0,0.47918483681081886,0.43431290341452,0.26284908140690627,0.14923204649232047,0.23379414348095442,0.8507679535076795,0.56568709658548,29009.0,4099.0
train,model81,ibea,1,Libreoffice_all,Libreoffice,0.588467682958552,0.19058827457264957,1036.0,0.45200340817297585,48487.0,0.5602761754359361,0.622282399445571,0.3155741669776248,0.08319280494659921,0.21475090264738023,0.9168071950534008,0.377717600554429,29431.0,11417.0
test,model82,ibea,1,Libreoffice_all,Libreoffice,0.6899254193147907,0.18171957067823705,1635.0,0.7153603451041908,14333.0,0.468847570237401,0.27949922973420954,0.2850362675741023,0.3393524283935243,0.23045716265438945,0.6606475716064757,0.7205007702657904,36948.0,3183.0
train,model82,ibea,1,Libreoffice_all,Libreoffice,0.7378714953082578,0.3247123287671233,3564.0,0.7560057983202576,18486.0,0.43113022514741445,0.23724941605277342,0.44636938836999096,0.28619609732594553,0.35746613436845975,0.7138039026740545,0.7627505839472266,59432.0,8889.0
test,model83,ibea,1,Libreoffice_all,Libreoffice,0.7101294635081086,0.38237415260349056,2167.0,0.8850425141268116,4282.0,0.47825570457441385,0.08350071176459117,0.45119564292400655,0.4497716894977169,0.39735811302323276,0.5502283105022832,0.9164992882354088,46999.0,2651.0
train,model83,ibea,1,Libreoffice_all,Libreoffice,0.7077716837877586,0.4435687263556116,5418.0,0.8423941308605637,8825.0,0.47411830179660003,0.11326009394491646,0.49694486631582657,0.4350758853288364,0.40926970752076564,0.5649241146711635,0.8867399060550836,69093.0,7035.0
test,model84,ibea,1,Libreoffice_all,Libreoffice,0.3509307376908199,0.09136039551369793,346.0,0.20100180038859872,44477.0,0.6596541905805274,0.867319280045241,0.16634738780292743,0.07181403071814031,0.05114066691620916,0.9281859692818597,0.13268071995475908,6804.0,4472.0
train,model84,ibea,1,Libreoffice_all,Libreoffice,0.4615421320687922,0.16608896987299804,330.0,0.32281373449447276,60868.0,0.6251518030680232,0.7811802150979235,0.2837648050184916,0.026499638641291255,0.1681981172057356,0.9735003613587088,0.21881978490207654,17050.0,12123.0
test,model85,ibea,1,Libreoffice_all,Libreoffice,0.6852527579494109,0.48819544241428864,2440.0,0.9120661687374106,2493.0,0.5043620709560294,0.04861449659718024,0.49086593043657756,0.506434205064342,0.4427528380726646,0.49356579493565794,0.9513855034028198,48788.0,2378.0
train,model85,ibea,1,Libreoffice_all,Libreoffice,0.6995721880192249,0.5031370473958727,5797.0,0.8631198061324983,6573.0,0.48635998933058344,0.08435791473087091,0.5183396931703138,0.46551031879868304,0.438921242342847,0.5344896812013169,0.915642085269129,71345.0,6656.0
test,model86,ibea,1,Libreoffice_all,Libreoffice,0.17708158970394244,0.08746232448724546,59.0,0.11385229683238561,49653.0,0.6958199420884621,0.9682533491936585,0.16069559344926557,0.012245745122457451,0.03199348402505678,0.9877542548775425,0.03174665080634153,1628.0,4759.0
train,model86,ibea,1,Libreoffice_all,Libreoffice,0.557241746469148,0.1827764424965047,818.0,0.41529915570260373,52022.0,0.5791692933981349,0.6676506070484355,0.3057416896597031,0.06568698305629166,0.2014304613181795,0.9343130169437084,0.33234939295156446,25896.0,11635.0
test,model87,ibea,1,Libreoffice_all,Libreoffice,0.3602862188172157,0.09609408323685333,87.0,0.20517299773614503,44502.0,0.6587847286112088,0.8678067900391958,0.17505689071432534,0.01805728518057285,0.09757845848092744,0.9819427148194272,0.1321932099608042,6779.0,4731.0
train,model87,ibea,1,Libreoffice_all,Libreoffice,0.5904556926476523,0.19110395491597063,1059.0,0.4546148653882329,48228.0,0.5589154492981518,0.6189583921558561,0.3161706555671176,0.08503974945796193,0.21534339798583524,0.9149602505420381,0.38104160784414387,29690.0,11394.0
test,model88,ibea,1,Libreoffice_all,Libreoffice,0.6720106818040252,0.14526009760149516,621.0,0.5487085331289328,24696.0,0.4992654624045106,0.4815818724283848,0.248998843107591,0.12889165628891655,0.21838356510419799,0.8711083437110835,0.5184181275716152,26585.0,4197.0
train,model88,ibea,1,Libreoffice_all,Libreoffice,0.5664331216789655,0.18504866762406255,856.0,0.42537982317336315,51073.0,0.5740494490737179,0.6554711363228009,0.3087469882725663,0.06873845659680398,0.20618519470708324,0.931261543403196,0.3445288636771991,26845.0,11597.0
test,model89,ibea,1,Libreoffice_all,Libreoffice,0.6079492345095252,0.6931034482758621,3009.0,0.9320843508796949,801.0,0.5588954730919605,0.015619820206314229,0.487075928917609,0.6245330012453301,0.4787152354824833,0.37546699875467,0.9843801797936858,50480.0,1809.0
train,model89,ibea,1,Libreoffice_all,Libreoffice,0.6257751581320303,0.8358158429248477,7515.0,0.9061092607141672,970.0,0.549362100634061,0.012448984830206114,0.5378792004792767,0.6034690436039508,0.5355824281344408,0.39653095639604913,0.9875510151697939,76948.0,4938.0
test,model9,ibea,1,Libreoffice_all,Libreoffice,0.6086983711067653,0.6897338403041825,3004.0,0.9319060945827912,816.0,0.5584345278342425,0.015912326202687156,0.48711063372717506,0.6234952262349522,0.4779685946246792,0.37650477376504776,0.9840876737973129,50465.0,1814.0
train,model9,ibea,1,Libreoffice_all,Libreoffice,0.6525767238756288,0.8180437424058323,7067.0,0.9085436699826271,1198.0,0.532776697169322,0.01537513796555353,0.5658454588433052,0.5674937766000161,0.5532166167642806,0.43250622339998396,0.9846248620344464,76720.0,5386.0
test,model90,ibea,1,Libreoffice_all,Libreoffice,0.6917071204879239,0.18039106145251396,1589.0,0.7101552612346032,14671.0,0.46722549256624923,0.28609036485247946,0.28426798133638526,0.329804898298049,0.2308919497873047,0.6701951017019511,0.7139096351475205,36610.0,3229.0
train,model90,ibea,1,Libreoffice_all,Libreoffice,0.7348664552631371,0.3084627618177512,3337.0,0.736928882052871,20437.0,0.4329949189745791,0.26228855976796117,0.43403323334761706,0.26796755801814826,0.3451438752284525,0.7320324419818518,0.7377114402320388,57481.0,9116.0
test,model91,ibea,1,Libreoffice_all,Libreoffice,0.6427431284797382,0.14474300159161127,1726.0,0.6435587087113852,18270.0,0.5026123575167086,0.35627230358222345,0.23621084797555386,0.35823993358239936,0.16473353888488576,0.6417600664176006,0.6437276964177766,33011.0,3092.0
train,model91,ibea,1,Libreoffice_all,Libreoffice,0.7363382881900181,0.30574765891267663,3213.0,0.7322813734494473,20981.0,0.43181508554080905,0.2692702584768603,0.4330505694333787,0.2580101180438449,0.34537213246634635,0.7419898819561551,0.7307297415231397,56937.0,9240.0
