train_or_test,model_id,algorithm,run,file_id,Source,Target,G,precision,fn,accuracy,fp,balance,fpr,f1,fnr,MCC,tpr,tnr,tn,tp
train,model140,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6899368602914847,0.2604743644368698,1464.0,0.6113058185559102,20828.0,0.47964612591231853,0.42899219377561737,0.3969267395303539,0.16636363636363635,0.2917237693010734,0.8336363636363636,0.5710078062243826,27723.0,7336.0
test,model141,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6561889397866678,0.18333569104540953,1061.0,0.6182010902483344,11546.0,0.4943735741915287,0.39316239316239315,0.29138328368276095,0.29044620859567477,0.20056784589707388,0.7095537914043252,0.6068376068376068,17821.0,2592.0
train,model141,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6909395946175376,0.2613397095035866,1477.0,0.613345887604401,20698.0,0.4786253739068298,0.42631459702168856,0.3977621466011243,0.1678409090909091,0.29261880843545796,0.8321590909090909,0.5736854029783115,27853.0,7323.0
test,model142,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.468605788854861,0.13233082706766916,221.0,0.31181102362204727,22503.0,0.6199406303801855,0.7662682602921647,0.23198594024604566,0.060498220640569395,0.13236510302110407,0.9395017793594306,0.2337317397078353,6864.0,3432.0
train,model142,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.47690564166466304,0.1853637063937493,378.0,0.348032292375024,37013.0,0.6178843585374023,0.7623529896397603,0.31057435235548997,0.042954545454545454,0.1729533808360229,0.9570454545454545,0.23764701036023975,11538.0,8422.0
test,model143,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6838438814903038,0.28968421052631577,1589.0,0.7986069049061175,5061.0,0.4836734467961339,0.17233629584227195,0.3830024123213954,0.434984943881741,0.2994274742386668,0.565015056118259,0.827663704157728,24306.0,2064.0
train,model143,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7370200969975162,0.34218541277050496,2396.0,0.7435615769559379,12311.0,0.4313125240355029,0.25356841259706286,0.46549155006360177,0.2722727272727273,0.3644796636105915,0.7277272727272728,0.7464315874029371,36240.0,6404.0
test,model144,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6131355844271712,0.15978492441919448,503.0,0.48313143549364024,16564.0,0.5387943275827607,0.5640344604488031,0.2696109898574913,0.1376950451683548,0.19074527384600237,0.8623049548316453,0.43596553955119693,12803.0,3150.0
train,model144,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6153044626762805,0.219658475635152,889.0,0.49446391518892435,28104.0,0.5420352510086307,0.5788552244032049,0.3530514336717616,0.10102272727272728,0.23870295865761215,0.8989772727272727,0.42114477559679514,20447.0,7911.0
test,model145,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.5956886452413706,0.4146268656716418,2264.0,0.8720472440944882,1961.0,0.5582792844395099,0.0667756325126843,0.39668713408539197,0.6197645770599507,0.3256531549011336,0.38023542294004925,0.9332243674873157,27406.0,1389.0
train,model145,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7173327252315274,0.6155807726635216,3972.0,0.8781712611811476,3015.0,0.4772921097577731,0.06209964779304237,0.5801838610827375,0.45136363636363636,0.5103607258834523,0.5486363636363636,0.9379003522069577,45536.0,4828.0
test,model146,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6920371165860374,0.2901596833629043,1527.0,0.796244700181708,5201.0,0.47643603647588284,0.17710355160554364,0.38724954462659383,0.4180125923898166,0.30564309158364245,0.5819874076101834,0.8228964483944564,24166.0,2126.0
train,model146,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7312239242841784,0.31746710370053677,2117.0,0.7125595020139143,14368.0,0.43668111102776497,0.29593623200346025,0.44775719406385045,0.24056818181818182,0.3465742965536815,0.7594318181818182,0.7040637679965397,34183.0,6683.0
test,model147,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7092606094364284,0.25645933014354066,1241.0,0.7506359781950334,6993.0,0.45544789983998435,0.2381244253754214,0.3694287027109817,0.3397207774431974,0.29339518457122393,0.6602792225568026,0.7618755746245786,22374.0,2412.0
train,model147,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7078528842317906,0.2780968006562756,1681.0,0.6484629736185943,18480.0,0.4614514372811549,0.3806306770200408,0.4139073810285182,0.19102272727272726,0.31055512620773895,0.8089772727272727,0.6193693229799592,30071.0,7119.0
test,model148,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6152493626608163,0.15931177314003506,653.0,0.5007874015748032,15831.0,0.5328881799079628,0.5390744713453877,0.2668564312399929,0.1787571858746236,0.1787929249198309,0.8212428141253764,0.46092552865461234,13536.0,3000.0
train,model148,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.642012906831003,0.2308424276665973,1037.0,0.530906174260257,25866.0,0.522319991136803,0.5327593664394142,0.36592896368050154,0.1178409090909091,0.2556997813014447,0.882159090909091,0.46724063356058576,22685.0,7763.0
test,model149,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6175432566875431,0.27636486944727023,2023.0,0.8094791035735918,4268.0,0.5350439339400259,0.1453331971260258,0.34132551565281116,0.5537914043252121,0.24639283033893064,0.4462085956747878,0.8546668028739742,25099.0,1630.0
train,model149,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7393456882364061,0.49373069234962746,3366.0,0.8441526738853725,5572.0,0.44684801541377916,0.1147659162530123,0.54872260931031,0.3825,0.4601109386801553,0.6175,0.8852340837469878,42979.0,5434.0
test,model15,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6493431578232003,0.1737333175859218,711.0,0.5547244094488188,13992.0,0.507284373084367,0.47645316171212587,0.28581143440034973,0.1946345469477142,0.20641008897003102,0.8053654530522858,0.5235468382878742,15375.0,2942.0
train,model15,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.649445090829729,0.2344225386394061,1095.0,0.5421527087583478,25163.0,0.5162400931185952,0.5182797470700913,0.369828165498704,0.12443181818181819,0.26033971728594535,0.8755681818181819,0.4817202529299088,23388.0,7705.0
test,model150,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.5743066594895369,0.14943535376814934,411.0,0.428709872804361,18453.0,0.5649564671651701,0.6283583614260905,0.25579927410446585,0.11251026553517657,0.1712283577375955,0.8874897344648235,0.37164163857390947,10914.0,3242.0
train,model150,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6073271885106223,0.21668895134663138,859.0,0.4844902442851912,28706.0,0.5473838624784675,0.5912545570637062,0.34946201069377514,0.09761363636363636,0.23347398332484784,0.9023863636363636,0.4087454429362938,19845.0,7941.0
test,model151,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.5947753742969749,0.19483648881239243,1955.0,0.7282858873410054,7017.0,0.5413385123749687,0.23894166922055368,0.2745795601552393,0.5351765672050369,0.16075122425644023,0.464823432794963,0.7610583307794463,22350.0,1698.0
train,model151,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7430680182635834,0.41908117046516646,2971.0,0.8073093755993792,8080.0,0.4338222305914925,0.1664229367057321,0.5133647452551852,0.33761363636363634,0.41704912924402093,0.6623863636363636,0.8335770632942678,40471.0,5829.0
test,model152,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.5863946177174133,0.15192527640106748,465.0,0.44697153240460324,17796.0,0.5564222559464422,0.605986311165594,0.25879774323172466,0.12729263618943334,0.17383078679193606,0.8727073638105667,0.39401368883440596,11571.0,3188.0
train,model152,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.5143375850915011,0.19202663953380816,496.0,0.3821206256211749,34940.0,0.600774272738098,0.7196556198636486,0.3191145953424026,0.056363636363636366,0.1874436988957899,0.9436363636363636,0.2803443801363515,13611.0,8304.0
test,model153,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6002120418089331,0.15240802492756791,865.0,0.5042398546335555,15505.0,0.5378856078590251,0.5279735757823407,0.25407819192563563,0.23679167807281687,0.1484418944230199,0.7632083219271831,0.4720264242176593,13862.0,2788.0
train,model153,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6880667162580664,0.2588996763754045,1440.0,0.6075395372356193,21068.0,0.4815411556990104,0.4339354493213322,0.3954013108413022,0.16363636363636364,0.29009082675808656,0.8363636363636363,0.5660645506786678,27483.0,7360.0
test,model154,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6528321903480837,0.17504114097641252,462.0,0.530557238037553,15039.0,0.5135616868222654,0.512105424456022,0.2916419138143765,0.12647139337530797,0.2279781429792173,0.873528606624692,0.4878945755439779,14328.0,3191.0
train,model154,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.5952887203722581,0.21250831669993347,815.0,0.46984359470628234,29590.0,0.555184122752472,0.6094622149904224,0.344366576819407,0.09261363636363637,0.22590581566603668,0.9073863636363636,0.39053778500957753,18961.0,7985.0
test,model155,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6754404731563385,0.3043612743581813,1685.0,0.8127498485766202,4498.0,0.4929652700902147,0.1531651173085436,0.3889712422176105,0.46126471393375307,0.3047721141309041,0.5387352860662469,0.8468348826914563,24869.0,1968.0
train,model155,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7398688905205711,0.35328940020104993,2474.0,0.7549476033547802,11580.0,0.42934891586260937,0.23851208008073985,0.4737512169549914,0.28113636363636363,0.3735978408507088,0.7188636363636364,0.7614879199192601,36971.0,6326.0
test,model156,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6467828997683971,0.341593973037272,1930.0,0.8409751665657178,3321.0,0.5197595637516625,0.11308611707018082,0.3962285845693918,0.5283328770873255,0.3126522512975232,0.47166712291267454,0.8869138829298192,26046.0,1723.0
train,model156,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7422450802723836,0.39150574112734865,2799.0,0.7885651514358948,9327.0,0.43103432392283214,0.192107268645342,0.4974303713527851,0.3180681818181818,0.39892816661880864,0.6819318181818181,0.807892731354658,39224.0,6001.0
test,model157,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.5909237486105744,0.15618810741098982,262.0,0.43725015142337975,18320.0,0.560329758516463,0.6238294684509824,0.26738684750039426,0.0717218724336162,0.2012410977262005,0.9282781275663838,0.3761705315490176,11047.0,3391.0
train,model157,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.43267949739232997,0.1784312490817119,299.0,0.3122874928074489,39142.0,0.6351847960346526,0.8062037857098721,0.3012242439275021,0.033977272727272724,0.1536046071265283,0.9660227272727273,0.19379621429012792,9409.0,8501.0
test,model158,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.42768735914224515,0.1276580089765286,183.0,0.27634766807995154,23712.0,0.6359990069416696,0.8074369189907038,0.22506891519377334,0.05009581166164796,0.11713777720452964,0.949904188338352,0.19256308100929614,5655.0,3470.0
train,model158,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.3812726723168561,0.1727503650219013,163.0,0.2759847256368677,41360.0,0.6527208642256932,0.8518877057115198,0.29379049951528136,0.018522727272727274,0.13969365446796342,0.9814772727272727,0.14811229428848016,7191.0,8637.0
test,model159,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6783353318167068,0.19170669011702632,819.0,0.6133252574197456,11949.0,0.4819571225911405,0.40688527939523955,0.30744196137990887,0.22419928825622776,0.2327145101217267,0.7758007117437722,0.5931147206047604,17418.0,2834.0
train,model159,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.673619545456446,0.24820546592031612,1262.0,0.5798852679116319,22832.0,0.49580680274089595,0.4702683775823361,0.3848863926474343,0.1434090909090909,0.27895814545243985,0.8565909090909091,0.5297316224176639,25719.0,7538.0
test,model16,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.4607379128647112,0.8901601830663616,2875.0,0.9100242277407632,96.0,0.6273081987734913,0.0032689753805291654,0.3437154848685664,0.787024363536819,0.4097770831446856,0.21297563646318093,0.9967310246194708,29271.0,778.0
train,model16,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6819477183848104,0.8293848297829982,4634.0,0.9042562466216806,857.0,0.5132673131350901,0.01765154167782332,0.6027635100918758,0.5265909090909091,0.5810662348325073,0.4734090909090909,0.9823484583221767,47694.0,4166.0
test,model160,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.5609577138701434,0.29948525970987366,2373.0,0.8374621441550575,2994.0,0.5733910971711346,0.10195116968025335,0.3229468903746688,0.6496030659731727,0.2321561832794538,0.35039693402682726,0.8980488303197467,26373.0,1280.0
train,model160,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7104993682632325,0.6566535654126895,4122.0,0.8854771494830082,2446.0,0.48534040951445784,0.050380012770076824,0.5875408188897261,0.4684090909090909,0.5258299315970603,0.5315909090909091,0.9496199872299231,46105.0,4678.0
test,model161,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6981208854351942,0.28289981972701517,1456.0,0.7872501514233797,5569.0,0.46978149942014147,0.1896346238975721,0.3847972677117085,0.398576512455516,0.3045547967160707,0.6014234875444839,0.8103653761024279,23798.0,2197.0
train,model161,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7195075818081723,0.2942826780021254,1877.0,0.6777911457515998,16602.0,0.4488982580709431,0.34194970237482236,0.42833720030935807,0.21329545454545454,0.3258899543656214,0.7867045454545455,0.6580502976251776,31949.0,6923.0
test,model162,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6127803201908806,0.15969408427876824,500.0,0.482404603270745,16591.0,0.5391187000569614,0.5649538597745769,0.269521733555584,0.1368738023542294,0.1907527401005283,0.8631261976457706,0.4350461402254231,12776.0,3153.0
train,model162,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6189190631450331,0.22102078547817805,910.0,0.4992589492772576,27808.0,0.5394528329943761,0.5727585425634899,0.3546226796709964,0.10340909090909091,0.2407574300774002,0.8965909090909091,0.42724145743651004,20743.0,7890.0
test,model163,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6628889695847713,0.23264311814859928,1552.0,0.7431253785584494,6930.0,0.4929466623738009,0.23597916028194912,0.3312835067801956,0.42485628250752805,0.23866629782721285,0.575143717492472,0.7640208397180509,22437.0,2101.0
train,model163,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7355556276280388,0.3304260146206201,2246.0,0.729263657128908,13281.0,0.43250693740184565,0.27354740376099357,0.45776148070543043,0.25522727272727275,0.35706286147777494,0.7447727272727273,0.7264525962390064,35270.0,6554.0
test,model164,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6426577963698279,0.17270912486315926,971.0,0.58152634766808,12847.0,0.5059089154316391,0.43746381993393946,0.27963715983734755,0.2658089241719135,0.18648031887233135,0.7341910758280865,0.5625361800660605,16520.0,2682.0
train,model164,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6899341039435517,0.2604636302318151,1463.0,0.6112535090931283,20832.0,0.4796647574571441,0.429074581368046,0.3969271551840732,0.16625,0.2917453945107446,0.83375,0.570925418631954,27719.0,7337.0
test,model165,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6823691413266321,0.21454864154250658,1205.0,0.6920956995760146,8962.0,0.47401438133477825,0.30517247250314977,0.32503485361481776,0.32986586367369286,0.24073080599651553,0.6701341363263071,0.6948275274968502,20405.0,2448.0
train,model165,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.702689807483636,0.2717975711546415,1571.0,0.6348973862705096,19368.0,0.46746376468572715,0.3989207225391856,0.4084526937311072,0.17852272727272728,0.30539233487318995,0.8214772727272728,0.6010792774608144,29183.0,7229.0
test,model166,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.5758114174903537,0.2941303409581355,2290.0,0.8315869170199879,3271.0,0.5642252925216708,0.1113835257261552,0.32894895619645226,0.6268820147823706,0.23636622471166305,0.37311798521762934,0.8886164742738448,26096.0,1363.0
train,model166,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7323144926793581,0.5350606621427103,3596.0,0.8584505937124026,4522.0,0.45777528966110903,0.09313917324050998,0.5618050307675699,0.40863636363636363,0.47849879308015986,0.5913636363636363,0.90686082675949,44029.0,5204.0
test,model167,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.5947753742969749,0.19483648881239243,1955.0,0.7282858873410054,7017.0,0.5413385123749687,0.23894166922055368,0.2745795601552393,0.5351765672050369,0.16075122425644023,0.464823432794963,0.7610583307794463,22350.0,1698.0
train,model167,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7427644220293625,0.41792114695340504,2970.0,0.8066293525832157,8120.0,0.433973861498784,0.16724681263001792,0.5125274725274725,0.3375,0.4160358285243947,0.6625,0.832753187369982,40431.0,5830.0
test,model168,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.43861558427777475,0.9324503311258279,2949.0,0.9091459721380981,51.0,0.6353280862029901,0.001736643170906119,0.3194192377495463,0.807281686285245,0.40078088970435,0.192718313714755,0.9982633568290938,29316.0,704.0
train,model168,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6447742854537087,0.8637742010730114,5097.0,0.9009433139788321,584.0,0.5382050879595337,0.012028588494572718,0.5659050966608083,0.5792045454545455,0.5601951922667547,0.42079545454545453,0.9879714115054273,47967.0,3703.0
test,model169,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7090791971327942,0.25167681353833454,1214.0,0.743609933373713,7252.0,0.4549912544713881,0.24694384853747403,0.3655575539568346,0.332329592116069,0.28981589324669543,0.6676704078839311,0.7530561514625259,22115.0,2439.0
train,model169,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.7053151629887846,0.2747761536695493,1619.0,0.6412965772174853,18953.0,0.4645179479574593,0.3903730098247204,0.4111181084330452,0.18397727272727274,0.308030875102403,0.8160227272727273,0.6096269901752795,29598.0,7181.0
test,model17,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.6480485858596636,0.17286627110908262,623.0,0.5420654149000605,14498.0,0.5110337653059508,0.493683386113665,0.2861054718851801,0.17054475773336983,0.21104690750126587,0.8294552422666301,0.506316613886335,14869.0,3030.0
train,model17,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.64386224620618,0.23170330491999402,1053.0,0.5337308852504752,25688.0,0.5207952418650837,0.5290931185763424,0.3668521368533207,0.11965909090909091,0.25674919505742405,0.8803409090909091,0.4709068814236576,22863.0,7747.0
test,model170,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.480444621208639,0.13237035282974188,299.0,0.3251665657177468,21984.0,0.6136190952456905,0.7485953621411788,0.23138215308199095,0.08185053380782918,0.12587503859559657,0.9181494661921709,0.2514046378588211,7383.0,3354.0
train,model170,ibea,0,Eclipse_Gerrithub,Eclipse,Gerrithub,0.5046311205007457,0.1902253238460135,459.0,0.37287928719638713,35507.0,0.6054715960782013,0.7313340610903998,0.31685913994833614,0.05215909090909091,0.1839170680220857,0.9478409090909091,0.2686659389096002,13044.0,8341.0
